"GeneID","BCK_eIF4E_KD_DSG_2020.csv~1","BCK_eIF4E_KD_DSG_2023.xlsx~1","BCK_eIF4E_KD_DSG_2023.xlsx~2","BCK_eIF4E_KD_DSG_2023.xlsx~3","BCK_eIF4E_RIP_2016.csv~1","BCK_eIF4E_RIP_2025.csv~1","BCK_Ezr_RIP_2025.csv~1","JC list_4E interaction proteins.csv~1","JCM_NCBP2_OE_DEG_2024.csv~1","JCM_NCBP2_OE_rMATS_2024.csv~1","MG_eIF4E_OE_DSG_2018.csv~1"
"ENSG00000163877",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.212",NA,NA,NA,NA
"ENSG00000164265",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.217",NA,NA,NA,NA
"ENSG00000165685",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.220",NA,NA,NA,NA
"ENSG00000165795",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.221",NA,NA,NA,NA
"ENSG00000166415",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.224",NA,NA,NA,NA
"ENSG00000166794",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.227",NA,NA,NA,NA
"ENSG00000167004",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.228",NA,NA,NA,NA
"ENSG00000169385",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.236",NA,NA,NA,NA
"ENSG00000169814",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.237",NA,NA,NA,NA
"ENSG00000171792",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.240",NA,NA,NA,NA
"ENSG00000173950",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.247",NA,NA,NA,NA
"ENSG00000176046",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.252",NA,NA,NA,NA
"ENSG00000176204",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.253",NA,NA,NA,NA
"ENSG00000176834",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.256",NA,NA,NA,NA
"ENSG00000177380",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.258",NA,NA,NA,NA
"ENSG00000177570",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.259",NA,NA,NA,NA
"ENSG00000177575",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.260",NA,NA,NA,NA
"ENSG00000179218",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.263",NA,NA,NA,NA
"ENSG00000185565",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.271",NA,NA,NA,NA
"ENSG00000186153",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.275",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.1052",NA
"ENSG00000188603",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.279",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3599",NA
"ENSG00000196081",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.282",NA,NA,NA,NA
"ENSG00000196214",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.283",NA,NA,NA,NA
"ENSG00000196497",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.286",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.1065",NA
"ENSG00000196497",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.286",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3625",NA
"ENSG00000197372",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.292",NA,NA,NA,NA
"ENSG00000197471",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.294",NA,NA,NA,NA
"ENSG00000197561",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.295",NA,NA,NA,NA
"ENSG00000197852",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.298",NA,NA,NA,NA
"ENSG00000198618",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.302",NA,NA,NA,NA
"ENSG00000198848",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.304",NA,NA,NA,NA
"ENSG00000201822",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.322",NA,NA,NA,NA
"ENSG00000204525",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.331",NA,NA,NA,NA
"ENSG00000204909",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.332",NA,NA,NA,NA
"ENSG00000206450",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.333",NA,NA,NA,NA
"ENSG00000206503",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.334",NA,NA,NA,NA
"ENSG00000213988",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.338",NA,NA,NA,NA
"ENSG00000214113",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.339",NA,NA,NA,NA
"ENSG00000214787",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.341",NA,NA,NA,NA
"ENSG00000215354",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.342",NA,NA,NA,NA
"ENSG00000224608",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.347",NA,NA,NA,NA
"ENSG00000224735",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.348",NA,NA,NA,NA
"ENSG00000228299",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.352",NA,NA,NA,NA
"ENSG00000228681",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.354",NA,NA,NA,NA
"ENSG00000228964",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.355",NA,NA,NA,NA
"ENSG00000232126",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.358",NA,NA,NA,NA
"ENSG00000234042",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.359",NA,NA,NA,NA
"ENSG00000234851",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.362",NA,NA,NA,NA
"ENSG00000252289",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.377",NA,NA,NA,NA
"ENSG00000254986",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.381",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3851",NA
"ENSG00000258367",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.382",NA,NA,NA,NA
"ENSG00000260735",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.385",NA,NA,NA,NA
"ENSG00000274950",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.390",NA,NA,NA,NA
"ENSG00000276998",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.392",NA,NA,NA,NA
"ENSG00000277867",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.395",NA,NA,NA,NA
"ENSG00000278106",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.396",NA,NA,NA,NA
"ENSG00000279966",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.401",NA,NA,NA,NA
"ENSG00000281385",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.402",NA,NA,NA,NA
"ENSG00000283464",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.405",NA,NA,NA,NA
"ENSG00000285248",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.408",NA,NA,NA,NA
"ENSG00000288225",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.414",NA,NA,NA,NA
"ENSG00000291237",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.417",NA,NA,NA,NA
"ENSG00000291598",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.418",NA,NA,NA,NA
"ENSG00000291973",NA,NA,NA,NA,NA,NA,"BCK_Ezr_RIP_2025.csv~1.420",NA,NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.1",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.2",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.3",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.4",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.5",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.6",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.7",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.8",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.9",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.10",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.11",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.12",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.13",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.14",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.15",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.16",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.17",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.18",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.19",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.20",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.21",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.22",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.23",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.24",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.25",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.26",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.27",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.28",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.29",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.30",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.31",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.32",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.33",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.34",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.35",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.36",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.37",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.38",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.39",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.40",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.41",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.42",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.43",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.44",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.45",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.46",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.47",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.48",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.49",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.50",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.51",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.52",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.53",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.54",NA,NA,NA
"P06730",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.55",NA,NA,NA
"O75533",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.56",NA,NA,NA
"O94906",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.57",NA,NA,NA
"Q6P2Q9",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.58",NA,NA,NA
"P26368",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.59",NA,NA,NA
"Q9UMS4",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.60",NA,NA,NA
"Q01081",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.61",NA,NA,NA
"O75643",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.62",NA,NA,NA
"Q8WWY3",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.63",NA,NA,NA
"Q13541",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.64",NA,NA,NA
"Q15717",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.65",NA,NA,NA
"Q9BTL3 ",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.66",NA,NA,NA
"Q9BTL3 ",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.67",NA,NA,NA
"Q9BTL3 ",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.68",NA,NA,NA
"Q9BTL3 ",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.69",NA,NA,NA
"P42704",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.70",NA,NA,NA
"Q10570",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.71",NA,NA,NA
"Q9UKF6",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.72",NA,NA,NA
"Q60953",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.73",NA,NA,NA
"P18541",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.74",NA,NA,NA
"Q60953",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.75",NA,NA,NA
"P18541",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.76",NA,NA,NA
"Q60953",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.77",NA,NA,NA
"P18541",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.78",NA,NA,NA
"Q60953",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.79",NA,NA,NA
"P18541",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.80",NA,NA,NA
"P18541",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.81",NA,NA,NA
"Q60953",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.82",NA,NA,NA
"Q60953",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.83",NA,NA,NA
"Q60953",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.84",NA,NA,NA
"Q03014",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.85",NA,NA,NA
"Q60953",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.86",NA,NA,NA
"Q03014",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.87",NA,NA,NA
"Q03014",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.88",NA,NA,NA
"O73557",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.89",NA,NA,NA
"O73557",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.90",NA,NA,NA
"O73557",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.91",NA,NA,NA
"P18247",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.92",NA,NA,NA
"P18247",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.93",NA,NA,NA
"IPO8",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.94",NA,NA,NA
"IPO8",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.95",NA,NA,NA
"IPO8",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.96",NA,NA,NA
"P42704 ",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.97",NA,NA,NA
"P42704 ",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.98",NA,NA,NA
"P42704 ",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.99",NA,NA,NA
"P42704 ",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.100",NA,NA,NA
"P30822",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.101",NA,NA,NA
"P30822",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.102",NA,NA,NA
"IPO8",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.103",NA,NA,NA
"IPO8",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.104",NA,NA,NA
"P42704 ",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.105",NA,NA,NA
"P09651",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.106",NA,NA,NA
"P30822",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.107",NA,NA,NA
"Q5RE47",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.108",NA,NA,NA
"P29590",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.109",NA,NA,NA
"P42704 ",NA,NA,NA,NA,NA,NA,NA,"JC list_4E interaction proteins.csv~1.110",NA,NA,NA
"ENSG00000265843",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.1",NA,NA
"ENSG00000108924",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.2",NA,NA
"ENSG00000115380",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.4",NA,NA
"ENSG00000174469",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.5",NA,NA
"ENSG00000232310",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.6",NA,NA
"ENSG00000280079",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.7",NA,NA
"ENSG00000264334",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.8",NA,NA
"ENSG00000077274",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.10",NA,NA
"ENSG00000232471",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.11",NA,NA
"ENSG00000120322",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.12",NA,NA
"ENSG00000118515",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.14",NA,NA
"ENSG00000102468",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.15",NA,NA
"ENSG00000085741",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.16",NA,NA
"ENSG00000170464",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.17",NA,NA
"ENSG00000143891",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.18",NA,NA
"ENSG00000225578",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.19",NA,NA
"ENSG00000023608",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.20",NA,NA
"ENSG00000273066",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.21",NA,NA
"ENSG00000272674",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.22",NA,NA
"ENSG00000146001",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.23",NA,NA
"ENSG00000170381",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.24",NA,NA
"ENSG00000060718",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.25",NA,NA
"ENSG00000113361",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.26",NA,NA
"ENSG00000080493",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.27",NA,NA
"ENSG00000250666",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.28",NA,NA
"ENSG00000261115",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.29",NA,NA
"ENSG00000229221",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.30",NA,NA
"ENSG00000135373",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.32",NA,NA
"ENSG00000265972",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.34",NA,NA
"ENSG00000166750",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.35",NA,NA
"ENSG00000105976",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.36",NA,NA
"ENSG00000279717",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.38",NA,NA
"ENSG00000146648",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.39",NA,NA
"ENSG00000103196",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.40",NA,NA
"ENSG00000163347",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.41",NA,NA
"ENSG00000113212",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.43",NA,NA
"ENSG00000125848",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.44",NA,NA
"ENSG00000198846",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.45",NA,NA
"ENSG00000283403",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.46",NA,"MG_eIF4E_OE_DSG_2018.csv~1.431"
"ENSG00000283403",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.46",NA,"MG_eIF4E_OE_DSG_2018.csv~1.432"
"ENSG00000100362",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.47",NA,NA
"ENSG00000139292",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.49","JCM_NCBP2_OE_rMATS_2024.csv~1.2591",NA
"ENSG00000244694",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.50",NA,NA
"ENSG00000257743",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.51",NA,NA
"ENSG00000120915",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.52",NA,NA
"ENSG00000102854",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_DEG_2024.csv~1.53",NA,NA
